img_file,Image size (pixels)_abs_diff,Image size (pixels)_percent_diff,Aspect ratio_abs_diff,Aspect ratio_percent_diff,RMS contrast_abs_diff,RMS contrast_percent_diff,Luminance entropy_abs_diff,Luminance entropy_percent_diff,Complexity_abs_diff,Complexity_percent_diff,Edge density_abs_diff,Edge density_percent_diff,Color entropy_abs_diff,Color entropy_percent_diff,mean R channel_abs_diff,mean R channel_percent_diff,mean G channel_abs_diff,mean G channel_percent_diff,mean B channel (RGB)_abs_diff,mean B channel (RGB)_percent_diff,mean L channel_abs_diff,mean L channel_percent_diff,mean a channel_abs_diff,mean a channel_percent_diff,mean b channel (Lab)_abs_diff,mean b channel (Lab)_percent_diff,mean H channel_abs_diff,mean H channel_percent_diff,mean S channel_abs_diff,mean S channel_percent_diff,mean V channel_abs_diff,mean V channel_percent_diff,std R channel_abs_diff,std R channel_percent_diff,std G channel_abs_diff,std G channel_percent_diff,std B channel_abs_diff,std B channel_percent_diff,std L channel_abs_diff,std L channel_percent_diff,std a channel_abs_diff,std a channel_percent_diff,std b channel (Lab)_abs_diff,std b channel (Lab)_percent_diff,std H channel_abs_diff,std H channel_percent_diff,std S channel_abs_diff,std S channel_percent_diff,std V channel_abs_diff,std V channel_percent_diff,Mirror symmetry_abs_diff,Mirror symmetry_percent_diff,DCM distance_abs_diff,DCM distance_percent_diff,DCM x position_abs_diff,DCM x position_percent_diff,DCM y position_abs_diff,DCM y position_percent_diff,Balance_abs_diff,Balance_percent_diff,CNN symmetry left-right_abs_diff,CNN symmetry left-right_percent_diff,CNN symmetry up-down_abs_diff,CNN symmetry up-down_percent_diff,CNN symmetry left-right & up-down_abs_diff,CNN symmetry left-right & up-down_percent_diff,Slope Redies_abs_diff,Slope Redies_percent_diff,Slope Spehar_abs_diff,Slope Spehar_percent_diff,Slope Mather_abs_diff,Slope Mather_percent_diff,Fourier sigma_abs_diff,Fourier sigma_percent_diff,2D Fractal dimension_abs_diff,2D Fractal dimension_percent_diff,3D Fractal dimension_abs_diff,3D Fractal dimension_percent_diff,Self-similarity (PHOG)_abs_diff,Self-similarity (PHOG)_percent_diff,Self-similarity (CNN)_abs_diff,Self-similarity (CNN)_percent_diff,Anisotropy_abs_diff,Anisotropy_percent_diff,Homogeneity_abs_diff,Homogeneity_percent_diff,1st-order EOE_abs_diff,1st-order EOE_percent_diff,2nd-order EOE_abs_diff,2nd-order EOE_percent_diff,Sparseness_abs_diff,Sparseness_percent_diff,Variability_abs_diff,Variability_percent_diff,,Pearson Correaltions
Maes1.jpg,639,33,0.0009,0,0.038,0,0.010000000000001,0,-0.686999999999999,11,-0.022999999999996,0,-0.093,2,0.026999999999987,0,-0.008000000000003,0,0.118000000000002,0,0.003,0,0.036,1,-0.072000000000001,1,-0.00184,3,-0.0031,1,9.9999999999989E-05,0,0.104999999999997,0,0.103000000000002,0,0.094999999999999,0,0.038,0,0.002000000000001,0,0.053999999999999,0,-0.00084,2,0.0026,2,0.0004,0,0.006999999999998,0,-0.065999999999999,0,0.00087,-1,0.00028,0,-0.017,0,-0.0005,0,-0.0002,0,-0.0004,0,-0.003,0,-0.001,0,-0.04,-3,0.000477,15,-0.007,1,-0.04,2,0.0522,7,-0.0003,0,-9.51E-05,27,0.125,0,0.006,0,0.002,0,-1.70000000000001E-06,1,-2.9999999999998E-08,0,,
Maes2.jpg,617,33,0.0004,0,0.004999999999999,0,-0.005,0,-0.248,11,-0.137,1,-0.262,7,0.074000000000002,0,-0.035,0,0.193999999999999,1,0.003,0,0.0708,8,-0.088,4,-0.01089,16,-0.0151,7,0,0,0.004999999999999,0,0.017000000000003,0,-0.010999999999999,0,0.004999999999999,0,-0.028,1,0,0,-0.01135,12,-0.0033,2,0.0001,0,-0.006999999999991,0,-0.278,4,0.00121,-4,-0.00072,3,-0.147,1,-0.0024,1,-0.0016,0,-0.0014,0,-0.018,-1,0.06,-4,-0.027,-2,0.000618,15,-0.006,0,0.021,1,0.0362,5,-0.0004,0,-5.86E-05,18,-0.086999999999996,0,0,0,-0.001,0,6.00000000000015E-07,0,1.8E-07,1,,
Maes3.jpg,602,33,0.0014,0,0.026,0,0.024,0,-0.205,6,-0.047000000000004,0,-0.119999999999999,2,0.045000000000002,0,-0.037000000000006,0,0.096999999999998,0,-0.004999999999999,0,0.068,1,-0.077000000000002,1,-0.00313,3,-0.003,1,9.9999999999989E-05,0,0.021000000000001,0,0.073,0,0.064,1,0.026,0,-0.048,1,0.051,1,-0.00376,7,0.0033,1,0.0002,0,-0.071000000000005,0,-0.1137,15,-0.000645,17,0.0002445,25,-0.101999999999999,1,-0.0009,0,-0.0004,0,-0.0007,0,-0.016,-1,0.025,-2,0.008,-1,0.000765,24,-0.03,2,0.009,0,0.0347,4,-0.0016,0,-7.5E-05,23,0.000999999999991,0,0.001,0,0.001,0,-2.1E-06,1,-4.99999999999995E-08,0,,
Maes4.jpg,616,33,0.0014,0,0.038999999999998,0,0.042,1,-0.033,1,-0.060000000000002,0,-0.071000000000001,1,0.023999999999994,0,-0.021000000000001,0,0.082999999999999,0,0.021000000000001,0,0.026,1,-0.050000000000001,1,0.001,1,0.0011,0,0,0,0.111999999999995,0,0.144999999999996,0,0.135999999999996,0,0.038999999999998,0,-0.017,0,0.004999999999999,0,0.0016,1,0.0073,3,0.0005,0,-0.11699999999999,0,0.053999999999999,1,-2.00000000000005E-06,0,-0.00027,-1,-0.077999999999999,0,0.0023,0,0.002,1,0.0017,0,-0.007,0,0.069,-5,0.008,-1,0.00141,27,0.014,1,-0.004,0,0.0679,10,0.0003,0,-8.31E-05,28,-0.076999999999998,0,0,0,0,0,-3.90000000000001E-06,3,1.74E-06,10,,
Magnasco1.jpg,585,33,-0.001,0,0.108000000000001,1,-0.006,0,-0.424,4,-0.058999999999998,0,0.058999999999999,1,-0.001000000000005,0,0.00500000000001,0,-0.007999999999996,0,-0.007999999999996,0,-0.0048,-1,0.012,0,0.0013,0,0.0008,0,0,0,0.277000000000001,1,0.260000000000005,1,0.276000000000003,1,0.108000000000001,1,0.053,1,0,0,0,0,0.0013,1,0.0012,1,0.014999999999994,0,-0.091999999999999,0,0.00023,-1,-0.0004,0,-0.102,0,0.0008,0,0.0004,0,0.001,0,-0.006,0,0.018,-1,0.013,-1,0.000616,28,-0.003,0,-0.051,2,0.0251,3,0.0008,0,-3.18E-05,14,-0.153000000000006,0,-0.001,0,0,0,-2.9E-06,3,4.39999999999999E-07,3,,
Magnasco2.jpg,590,33,-0.003,0,0.126999999999999,1,-0.018,0,-0.34,4,-0.097000000000009,0,-0.041,1,0.021000000000001,0,-0.001999999999995,0,0.052,0,-0.008000000000003,0,0.023,-1,-0.043000000000003,0,-0.0002,0,0.0009,0,0.0001,0,0.323999999999998,1,0.320999999999998,1,0.335000000000001,1,0.126999999999999,1,0.04,1,0.017999999999999,0,0.00025,0,0.0022,1,0.0012,1,-0.076000000000001,0,0.096,1,-0.00023,1,0.00056,1,-0.074999999999999,0,0.0014,0,-0.0002,0,0.0004,0,-0.003,0,0.06,-5,0.023,-2,5.49999999999999E-05,3,0.026,2,-0.073,3,0.0371,5,-0.0013,0,-4.6E-05,16,-0.001999999999995,0,0.000999999999999,0,0,0,-3.3E-06,3,1.5E-07,1,,
Magnasco3.jpg,567,33,-0.003,0,0.116,1,-0.11,1,-0.506000000000001,6,-0.081000000000003,0,-0.019,0,0.015000000000001,0,-0.016999999999996,0,0.035999999999994,0,-0.010999999999996,0,0.026,0,-0.026,0,-0.00025,0,0.0003,0,9.9999999999989E-05,0,0.285999999999994,1,0.287999999999997,1,0.245999999999995,1,0.116,1,0.013,0,0.034000000000001,0,5.99999999999976E-05,0,0.0014,1,0.0011,1,-0.122,0,0.010000000000002,0,0.00071,-1,0.00063,1,0.006999999999998,0,-0.0007,0,-0.0002,0,-0.0002,0,-0.004,0,0,0,0.004,0,0.000359,12,-0.004,0,-0.039,1,-0.0029,0,-0.0022,0,-7.9E-05,22,0.367999999999995,0,0,0,0,0,-4.19999999999999E-06,3,-1.20000000000001E-07,1,,
Malharro1.jpg,579,33,-0.001,0,0.199,2,0.022,0,-0.527000000000001,5,-0.113,0,0,0,-0.007999999999981,0,-0.007999999999981,0,-0.018000000000001,0,-0.010999999999996,0,-0.002,0,0.006,0,-0.0003,0,0.0002,0,0,0,0.454000000000001,1,0.498000000000001,2,0.486999999999998,2,0.199,2,0.015,0,-0.02,0,-0.0002,0,0.0005,0,0.002,2,-0.756,5,-0.145000000000001,1,0.00023,-1,0.0007,-1,-0.033999999999999,0,0.0003,0,-0.0006,0,-0.0003,0,-0.005,0,-0.068,-6,-0.0983,-10,-0.000226,13,-0.052,3,-0.079,3,0.005,1,0.0005,0,-4.09E-05,19,0.280000000000001,0,-0.000999999999999,0,-0.002000000000001,0,-2.93E-06,3,1.66E-07,2,,
Malharro2.jpg,568,33,0,0,0.125,1,-0.046,1,-0.98,9,-0.12700000000001,0,-0.002000000000001,0,0.007000000000005,0,-0.009,0,-0.001000000000005,0,-0.011000000000003,0,0.011,0,-0.002000000000001,0,0.0003,0,0.0006,0,0,0,0.279000000000004,1,0.314,1,0.371000000000002,1,0.125,1,0.023,0,-0.004000000000001,0,0,0,0.0012,1,0.0012,1,0.154,1,0.235999999999997,1,0.00126,2,0.000735,-9,-0.053000000000001,0,0.0006,0,0.0003,0,0.0008,0,-0.006,0,-0.003,0,-0.015,-1,-0.000447,25,-0.002,0,-0.059,2,0.0035,0,0.0004,0,-2.63E-05,11,0.061999999999998,0,0,0,0,0,-2.45000000000001E-06,3,-3.05999999999998E-07,3,,
Malharro3.jpg,573,33,-0.001,0,0.285,1,0.01,0,2.52,20,-0.078999999999994,0,0.01,0,0.001000000000005,0,-0.007999999999996,0,0.019999999999996,0,-0.027000000000001,0,0.024,-1,-0.036000000000001,0,-0.0002,0,0.0032,1,9.9999999999989E-05,0,0.637999999999998,1,0.737999999999999,1,0.666000000000004,1,0.285,1,0.060000000000001,1,-0.01,0,0,0,0.0062,3,0.0026,1,-0.371000000000002,1,0.144000000000002,1,0.0002445,25,0.0007,1,-0.018999999999998,0,0.0025,0,0.0046,1,0.0047,1,0,0,0.1702,-19,0.237,-23,0.00484,20,0.057,4,-0.022,1,-0.008,1,-0.003,0,4.6E-05,12,0.575999999999993,1,0,0,-0.000999999999999,0,-2.67999999999999E-06,3,-3.8E-07,3,,
Malharro4.jpg,585,33,-0.002,0,0.274999999999999,2,0.045,1,-0.479000000000001,3,-0.114999999999995,0,0.012,0,0.004999999999995,0,-0.009000000000015,0,0.006999999999991,0,-0.017000000000003,0,0.011,0,-0.003,0,-0.0002,0,0.001,0,9.9999999999989E-05,0,0.576999999999998,1,0.680999999999997,2,0.688000000000002,2,0.274999999999999,2,0.023,0,0.004999999999999,0,0.0002,0,0.0014,1,0.0024,1,-1.148,4,0.179,10,0.000736,8,0.000682,25,-0.076000000000001,1,0.002,0,-0.0005,0,0.0001,0,-0.003,0,-0.014,-1,0.034,-3,0.000944,29,-0.026,2,-0.034,1,0.0307,4,-0.0026,0,-5.52E-05,23,-0.003,0,0.001,0,0,0,-2.8E-06,3,1.19999999999999E-07,1,,
Malharro5.jpg,571,33,0.0013,0,0.137,1,0.034,0,-2.06,15,-0.103999999999985,0,-0.006,0,-0.000999999999991,0,-0.003,0,-0.003,0,-0.009,0,0.001,0,0.004000000000001,0,-9.9999999999989E-05,0,0.0008,0,0,0,0.292000000000002,1,0.354000000000006,1,0.387,1,0.137,1,0.017,0,-0.017000000000001,0,-0.0001,0,0.0008,1,0.0012,1,0.062000000000001,0,-0.227,3,2.00000000000009E-05,0,0.00121,-3,0.015000000000001,0,-0.0006,0,-0.0007,0,-0.0012,0,-0.004,0,-0.061,-5,-0.106,-9,-0.001646,40,-0.049,3,-0.056,2,0.021,3,-0.0019,0,-2.11E-05,6,0.075000000000003,0,0.01,0,0.004,0,-3.3E-06,3,-2.1E-07,2,,
Malmstrom1.jpg,546,33,-0.002,0,0.073,0,-0.017,0,0.26,5,-0.076000000000001,0,-0.042,1,0.012000000000001,0,-0.037999999999997,0,0.084000000000003,0,-0.012999999999998,0,0.044,3,-0.067,0,-0.001,1,-0.0007,0,0,0,0.143000000000001,0,0.184999999999995,0,0.174,0,0.073,0,-0.038,2,0.024999999999999,0,5.99999999999976E-05,0,0.0022,2,0.0006,0,0.007999999999999,0,0.163,1,0.00076,1,0.00037,1,-0.068999999999999,0,0,0,-0.0003,0,0.0006,0,0.001,0,0.141,-13,0.164,-13,0.00363,11,0.114,9,-0.054,2,0.0481,6,0.0003,0,-8.76E-05,27,-0.240000000000009,0,0.000999999999999,0,0,0,-5.30000000000002E-06,4,8.79999999999999E-07,6,,
Manet1.jpg,595,33,0.0009,0,0.074,1,0.023,0,0.158,4,-0.067,0,-0.071,1,-0.015999999999998,0,-0.018000000000001,0,0.157,1,0.004,0,0.042,1,-0.117,8,-0.003,0,0.0029,1,0.0004,0,0.183999999999998,1,0.172000000000001,1,0.210999999999998,1,0.074,1,0.016,1,0.058,1,9.9999999999989E-05,0,0.0028,2,0.0005,0,0.001000000000005,0,-0.206,4,0.00101,-4,-0.000241,5,-0.043999999999999,1,-9.9999999999989E-05,0,0.001,0,0.0024,1,-0.007,0,0.107,-8,-0.015,-1,0.000869,16,0.023,1,0.003,0,0.0276,4,-0.0075,1,-5.68E-05,18,0.679999999999993,1,0.000999999999999,0,-0.000999999999999,0,-4.3E-06,3,8.00000000000009E-08,1,,
Manet10.jpg,619,33,-0.002,0,0.052,0,0.003,0,-1.877,17,-0.080000000000013,0,0.013000000000001,0,-0.00200000000001,0,0.003,0,-0.02000000000001,0,-0.003,0,-0.005,0,0.0146,-11,0.0004,0,0.0006,0,0,0,0.160999999999987,0,0.123999999999995,0,0.126000000000005,0,0.052,0,0.029,1,0.005000000000001,0,-0.0002,0,0.0008,0,0.0005,0,0.038,0,0.137,1,-0.00076,-2,0.00027,1,-0.205,1,9.9999999999989E-05,0,0.0004,0,0.0004,0,0,0,-0.003,0,-0.01,-1,-0.000618,7,-0.094,7,-0.037,1,0.0321,4,0,0,-0.0001152,22,-0.091999999999999,0,-0.001,0,-0.001,0,-1.69999999999999E-06,1,-2.89999999999999E-07,2,,
Manet11.jpg,606,33,0,0,0.055,0,0.008,0,-1.009,14,-0.087000000000003,0,-0.037,1,0.018000000000001,0,-0.012000000000001,0,0.071000000000005,0,-0.005000000000003,0,0.029,-1,-0.049000000000001,0,-0.0007,0,-0.0014,0,0,0,0.106999999999999,0,0.137999999999998,0,0.154000000000004,0,0.055,0,-0.009,0,-0.002999999999999,0,4.99999999999945E-05,0,0.0027,2,0.0005,0,-0.126999999999995,0,0.084000000000001,2,0.00049,2,0.0012581,-200,0.006,0,0.0004,0,-9.9999999999989E-05,0,0.0005,0,-0.003,0,-0.089,-6,-0.096,-7,-0.000751,34,-0.053,4,-0.062,2,0.0314,4,-0.002,0,-2.22E-05,9,0.193000000000012,0,0.000999999999999,0,0,0,-3.10000000000002E-06,2,4.09999999999999E-07,3,,
Manet12.jpg,613,33,-0.001,0,0.041999999999998,0,0.002,0,-1.233,14,-0.159999999999997,0,-0.006,0,0.027000000000015,0,-0.044000000000011,0,0.072000000000003,0,-0.012999999999998,0,0.0473,-5,-0.05,1,-0.0043,2,-0.0008,1,-0.0001,0,0.118000000000009,0,0.086999999999989,0,0.140000000000001,0,0.041999999999998,0,0.013,0,0.008999999999999,0,0.0022,1,0.001,1,0.0004,0,-0.097999999999999,0,0.097,1,0,0,0.0012,4,-0.035,0,0.0006,0,0.001,0,0.0012,0,-0.001,0,0,0,-0.069,-5,-0.001442,42,-0.028,2,-0.018,1,0.0277,4,0.0021,0,-6.65E-05,15,0.010000000000005,0,0.003,0,0.003,0,-3.99999999999999E-06,2,-2.89999999999999E-07,2,,
Manet13.jpg,628,33,-0.001,0,0.061,0,0.005,0,0.093,2,-0.073,0,-0.004,0,0.031000000000006,0,-0.037000000000006,0,0.104999999999997,0,-0.007999999999999,0,0.06,3,-0.075999999999999,1,-0.00174,2,-0.0007,0,0.0002,0,0.152000000000001,0,0.155000000000001,0,0.157,1,0.061,0,0.017,0,0.081,1,0.00097,1,0.0015,1,0.0006,0,0.132999999999999,1,-0.067,0,-0.0007321,100,-0.00034,0,-0.105,1,0.0016,0,0.0012,0,0.001,0,-0.007,0,0.051,-4,0.005,0,0.001308,32,0.018,1,0.014,1,0.0542,7,-0.0005,0,-4.67E-05,13,-0.048999999999992,0,-0.001,0,-0.000999999999999,0,-1.7E-06,1,8.99999999999992E-08,1,,
Manet14.jpg,600,33,-0.001,0,0.044000000000001,0,0.002,0,-1.432,17,-0.081999999999994,0,-0.001,0,0.015000000000001,0,-0.036999999999992,0,0.052000000000007,0,-0.012999999999998,0,0.0397,10,-0.045,0,-0.0008,1,-0.0007,0,0,0,0.095999999999997,0,0.111000000000004,0,0.072000000000003,0,0.044000000000001,0,0.004,0,0.020999999999999,0,-0.00012,0,0.0002,0,0.0003,0,-0.045999999999999,0,0.021999999999999,0,0.00026,1,0,0,0.006,0,-0.0017,0,-0.0002,0,-0.0002,0,-0.004,0,-0.048,-3,-0.056,-4,-0.001632,41,-0.021,2,0.024,1,0.0235,3,0.0038,0,-4.12E-05,11,-0.126000000000005,0,0,0,-0.001,0,-1.60000000000001E-06,1,1.10000000000001E-07,1,,
Manet15.jpg,606,33,-0.001,0,0.305,1,-0.033,0,-0.702,5,-0.128000000000014,0,0.006,0,-0.013999999999996,0,-0.006,0,-0.045000000000002,0,-0.020000000000003,0,0.005,0,0.015000000000001,0,-0.0002,0,0.0065,2,0,0,0.695,1,0.776000000000003,1,0.783000000000001,1,0.305,1,0.023000000000001,0,0.015000000000001,0,0,0,0.0112,6,0.0029,1,-0.18,0,0.104,1,0.00075,2,-0.00033,2,-0.064,0,0.0012,0,0.0016,0,0.0016,0,-0.002,0,0.053,-5,-0.051,-4,-0.000518,18,-0.034,2,-0.022,1,0.0226,3,0,0,-6.56E-05,22,-0.048999999999992,0,0.002,0,0.001,0,-2.9E-06,2,-1.3E-07,1,,
Manet16.jpg,572,33,-0.002,0,0.117999999999999,1,0.017,0,-0.965,10,-0.070000000000007,0,-0.015000000000001,0,0.00200000000001,0,-0.010999999999996,0,0.035000000000011,0,-0.012000000000001,0,0.011,-1,-0.023000000000002,0,0.0024,1,-0.0012,0,-9.9999999999989E-05,0,0.313000000000002,1,0.300000000000004,1,0.362000000000002,1,0.117999999999999,1,0.012,1,-0.004999999999999,0,0.0011,1,0.0014,1,0.0013,1,0.201999999999998,1,-0.202,2,0.0012,-3,0.00035,2,0.145,1,0.0004,0,-9.9999999999989E-05,0,-0.0002,0,-0.006,0,0.03,-2,0.02,-2,-0.000473,25,-0.028,2,-0.071,3,0.0204,3,0.001,0,-3.69E-05,13,0.018999999999991,0,0,0,0,0,-2.70000000000001E-06,2,3.3E-07,3,,
Manet17.jpg,587,33,0.0014,0,0.050000000000001,0,-0.03,0,-1.331,16,-0.102999999999994,0,-0.088,1,0.036000000000001,0,-0.030999999999992,0,0.00800000000001,0,-0.011000000000003,0,0.04,-1,-0.017,1,0.0067,2,-0.0012,1,-9.9999999999989E-05,0,0.099999999999994,0,0.140999999999998,0,0.068999999999996,0,0.050000000000001,0,0.016,0,-0.031000000000001,1,0.009,3,0.0001,0,0.0004,0,0.544999999999995,2,-0.041,0,0.0014,-4,-0.00029,0,-0.109999999999999,0,-9.9999999999989E-05,0,-0.0014,0,-0.0012,0,-0.002,0,-0.012,-1,-0.083,-6,-0.00113,20,-0.058,4,-0.097,4,0.0282,4,0.0016,0,-8.69E-05,19,-0.100999999999999,0,-0.001,0,0,0,-3.10000000000002E-06,2,3.30000000000002E-07,2,,
Manet18.jpg,549,33,0.0013,0,0.027999999999999,0,0.007000000000001,0,-0.781,13,-0.108000000000004,0,-0.044,1,0.027000000000001,0,-0.036999999999999,0,0.061,0,-0.004000000000001,0,0.0441,-7,-0.049,1,-0.0013,1,-0.0028,1,-9.9999999999989E-05,0,0.061999999999998,0,0.091000000000001,0,0.102000000000004,0,0.027999999999999,0,-0.011,0,-0.013999999999999,0,0.0021,1,-0.0016,1,0.0003,0,0.089000000000006,0,0.058,0,8.00000000000019E-06,0,-0.00029,0,0.041,0,0.0008,0,0.0006,0,0.0007,0,-0.003,0,0.048,-3,-0.074,-5,-0.000948,24,0.048,4,-0.016,1,0.0626,8,-0.0023,0,-0.0001083,20,-0.012000000000001,0,0,0,-0.000999999999999,0,-5.09999999999999E-06,3,-9.9999999999999E-08,1,,
Manet19.jpg,645,33,0.0014,0,0.182,2,-0.02,0,-0.372,5,-0.069000000000003,0,-0.001,0,0.016000000000005,0,0.006,0,-0.047000000000011,0,-0.006,0,-0.007,0,0.031,1,-0.0004,0,0.0005,0,0,0,0.399000000000001,1,0.442,2,0.474,2,0.182,2,-0.006,0,0.004,0,-0.00017,0,0.00162,2,0.0018,2,0.122,1,0.005,0,8.00000000000019E-06,0,-0.0002445,-33,-0.04,1,-0.0007,0,-0.0004,0,-0.0003,0,0,0,0.096,-8,-0.066,-5,-0.00078,12,0.097,6,0.015,1,0.0211,3,-0.0026,0,-0.0001202,24,0.010999999999996,0,-0.003,0,-0.002,0,-1.70000000000001E-06,1,3.10000000000002E-08,1,,
Manet2.jpg,611,33,0.0004,0,0.174,1,0.03,0,1.232,15,-0.083000000000006,0,-0.093,2,0.006,0,-0.049,0,0.073,0,-0.026,0,0.049,3,-0.091000000000001,1,-0.00146,2,0.0012,0,0,0,0.337000000000003,1,0.403999999999996,1,0.635999999999999,3,0.174,1,-0.037,1,0.032,0,-0.001,2,0.0041,4,0.0014,1,-0.492000000000004,1,-0.033999999999999,0,0,0,0.00023,-1,-0.096,0,0.0015,0,-0.0013,0,-0.0006,0,-0.007,0,0.067,-6,0.064,-5,0.0037,13,0.092,6,0.015,1,0.0282,4,0.0023,0,-5.26E-05,30,0.467999999999989,1,-0.000999999999999,0,0,0,-3.4E-06,3,2.80000000000001E-07,2,,
Manet20.jpg,601,33,-0.001,0,0.088000000000001,1,-0.041,1,0.046,1,-0.084000000000003,0,-0.069,1,-0.013999999999996,0,-0.007000000000005,0,0.045000000000002,0,-0.009,0,0.0041,-2,-0.029999999999999,0,0.0004,0,-0.0002,0,-0.0001,0,0.226999999999997,1,0.220999999999997,1,0.292999999999999,1,0.088000000000001,1,-0.024,1,-0.017000000000001,0,0.0006,0,0,0,0.0009,1,0.129000000000001,1,0.239,3,0.00075,3,0.00094,3,0.116,1,0.0005,0,-0.0003,0,0.0007,0,-0.006,0,0.078,-6,0.049,-4,0.001291,22,0.021,2,0.016,1,0.0273,4,0.0039,0,-6.45E-05,23,0.004999999999995,0,0.000999999999999,0,0.000999999999999,0,-3.2E-06,2,9.9999999999999E-09,0,,
Manet21.jpg,680,33,0.0005,0,0.067,0,0.063,1,0.053,1,-0.078999999999994,0,-0.026,0,0.034000000000006,0,-0.039999999999992,0,-0.030000000000001,0,-0.013999999999996,0,0.041,1,-0.018000000000001,0,-0.0005,0,0.0019,0,0.0002,0,0.156000000000006,0,0.182000000000002,0,0.197000000000003,0,0.067,0,0.025,0,0.02,0,0.00027,0,0.0017,1,0.0007,0,0.074000000000005,0,0.156000000000002,1,0.000492,-20,-0.0007,-1,-0.021999999999999,0,0.0005,0,0,0,0.0002,0,0.001,0,0.124,-10,0.018,-1,0.000932,18,0.012,1,0.011,0,0.0666,11,0.0023,0,-9.5E-05,24,-0.016999999999996,0,0,0,0,0,5.70000000000003E-06,2,-6.00000000000028E-08,0,,
Manet22.jpg,569,33,0.0008,0,0.038,0,-0.004,0,-0.981,13,-0.090999999999994,0,0.014,0,0.031000000000006,0,-0.025999999999996,0,0.057999999999993,0,-0.004000000000005,0,0.042,1,-0.036999999999999,0,-0.0018,3,0.0009,0,0.0002,0,0.116,0,0.094999999999999,0,0.129999999999995,0,0.038,0,0.026,0,0.033,0,0.0008,1,0.0012,1,0.0004,0,-0.003,0,-0.089,2,0.00039,-2,-0.00024,2,0.097,1,0.0004,0,0.0012,0,0.0003,0,-0.003,0,0.006,0,-0.098,-7,-0.000942,22,-0.027,2,-0.062,2,0.0361,5,-9.9999999999989E-05,0,-0.000107,20,0.119,0,0.000999999999999,0,0,0,-4.19999999999999E-06,2,-3.90000000000001E-07,2,,
Manet23.jpg,562,33,0.0008,0,0.048,0,0.006,0,-0.364000000000001,6,-0.082999999999999,0,0.069,1,0.030999999999992,0,-0.030999999999992,0,0.097000000000001,0,-0.006,0,0.0573,-11,-0.069999999999999,0,-0.0017,1,9.9999999999989E-05,0,0.0002,0,0.089999999999996,0,0.131,0,0.276,2,0.048,0,0.04,2,0.061999999999999,0,0.00312,3,0.0009,0,0.0003,0,-0.010000000000005,0,-0.067,1,-0.001137,20,0.00022,0,0.113,1,-0.0006,0,0.0005,0,0.0004,0,-0.003,0,0.062,-5,-0.036,-3,-0.00091,31,0.07,5,-0.015,1,0.045,6,-9.9999999999989E-05,0,-4.83E-05,13,0.066999999999993,0,0.001,0,0,0,-3.4E-06,3,-7.20000000000002E-07,5,,
Manet24.jpg,603,33,0.0004,0,0.023,0,0.018,0,-1.136,17,-0.102999999999994,0,-0.114,2,0.028999999999996,0,-0.040000000000006,0,0.155000000000001,0,-0.006999999999998,0,0.073,6,-0.112,1,-0.00762,7,-0.0061,3,-9.9999999999989E-05,0,0.041000000000011,0,0.070999999999998,0,-0.021000000000001,0,0.023,0,-0.026,1,0.050000000000001,1,-0.00291,3,0.0034,2,0.0003,0,-0.015999999999998,0,-0.027000000000001,0,0.00127,-4,-0.00029,0,-0.090999999999998,0,-0.0004,0,-0.0004,0,-0.0004,0,-0.006,0,0.002,0,-0.048,-3,-0.00146,35,-0.04,3,-0.001,0,0.028,4,0.0029,0,-6.43E-05,16,0.026000000000011,0,0,0,0,0,-1.1E-06,1,1.99999999999998E-08,0,,
Manet3.jpg,622,33,0.0014,0,0.102,1,-0.011,0,-0.409,5,-0.046999999999997,0,0.033,1,0.029000000000011,0,-0.042000000000002,0,0.088999999999999,0,-0.015000000000001,0,0.056,-6,-0.065,1,-0.0006,0,-0.0006,0,0,0,0.228999999999999,1,0.253,1,0.219000000000001,0,0.102,1,0.009,0,0.026000000000001,0,0.0021,2,0.0014,1,0.0009,1,-0.009,0,0.039999999999999,0,-4.00000000000018E-05,0,-0.00026,-1,0.042,0,-0.001,0,0.0014,0,0.0013,0,-0.004,0,0.049,-4,-0.033,-3,-0.001066,43,-0.057,4,0.017,1,0.0633,9,-0.0033,0,-0.0001164,26,0.103000000000009,0,-0.001,0,-0.000999999999999,0,-4.00000000000002E-06,2,4.9E-07,3,,
Manet4.jpg,615,33,-0.002,0,0.099,0,0.011,0,-0.745999999999999,8,-0.004000000000005,0,-0.029,0,-0.009,0,-0.027000000000001,0,-0.001000000000005,0,-0.018000000000001,0,0.013,-1,-0.023,0,-0.001,1,0.0005,0,0,0,0.251999999999995,0,0.247,0,0.141999999999996,0,0.099,0,0.018,0,-0.003,0,-0.0001,0,0.0011,1,0.001,0,-0.020000000000003,0,0.135999999999999,1,-0.00072,3,0.00086,1,0.151,1,0.0004,0,0.001,0,0.0013,0,-0.005,0,0.027,-2,-0.027,-2,-0.000324,16,-0.018,1,0.005,0,0.0304,4,0.0005,0,-5.95E-05,18,-0.131,0,-0.001,0,-0.001,0,-2.99999999999999E-06,2,-2.50000000000001E-07,2,,
